open_time,open,high,low,close,volume,return_rate,log_return,volatility_20,momentum_10,sma_20,ema_20,bb_upper,bb_lower,rsi_14,macd,macd_signal
2024-01-01 10:00:00,42649.69,42749.36,42628.0,42691.1,856.81851,0.0009709332002176829,0.0009704621494592632,,215.86999999999534,,42498.03284531747,,,,24.44461756243254,0.5705439962261041
2024-01-01 11:00:00,42691.1,42762.39,42605.21,42690.2,785.16567,-2.1081677445633495e-05,-2.1081899667318664e-05,,76.63999999999942,,42516.33447909676,,,,36.486376590590226,7.753710515098929
2024-01-01 12:00:00,42690.21,42780.0,42611.45,42648.38,785.52851,-0.0009796159305882624,-0.0009800960678663557,,67.27999999999884,,42528.91024299231,,,,42.16893564011116,14.636755540101376
2024-01-01 13:00:00,42648.37,42748.0,42612.76,42715.54,497.2024,0.0015747374226173783,0.0015734988237837448,,385.0500000000029,,42546.68450556447,,,59.817788127629996,51.49801824995666,22.009008082072434
2024-01-01 14:00:00,42715.54,42715.55,42580.0,42612.24,711.01152,-0.002418323635847819,-0.0024212525033708732,,212.25,,42552.9278859869,,,55.16181290735769,49.979800713510485,27.60316660836005
2024-01-01 15:00:00,42612.24,42847.07,42586.51,42783.05,942.70163,0.004008472682966335,0.004000460161187213,,549.0400000000009,,42574.844277797674,,,56.23294572788202,61.846612607027055,34.451855808093455
2024-01-01 16:00:00,42783.05,42856.0,42664.42,42725.15,918.71056,-0.0013533396987825963,-0.0013542562900189506,,328.4599999999991,,42589.15910848361,,,55.20009818998326,65.82036423177487,40.72555749282974
2024-01-01 17:00:00,42725.15,42824.9,42704.42,42812.7,677.33678,0.0020491443564270018,0.0020470477238435842,,320.23999999999796,,42610.44871719946,,,69.73019860721264,75.16765836248669,47.61397766676114
2024-01-01 18:00:00,42812.71,43208.86,42812.7,43111.1,2143.30897,0.0069698944472085245,0.006945717010682992,,561.1100000000006,,42658.1297917519,,,74.50565507164465,105.43841406760475,59.17886494692986
2024-01-01 19:00:00,43111.1,43550.0,43103.64,43517.99,1947.61533,0.009438172535611411,0.009393911264269816,,868.2999999999956,42651.533,42740.02124015648,43213.12266245171,42089.9433375483,87.9467082786582,160.4117022802384,79.42543241359158
2024-01-01 20:00:00,43517.98,43829.99,43510.71,43687.86,2905.07295,0.003903443150752306,0.0038958444840934193,0.0035267778058259104,996.760000000002,42712.1645,42830.291598236814,43432.900430164795,41991.4285698352,87.99771631714914,215.20477193652187,106.58130031817764
2024-01-01 21:00:00,43687.85,43792.59,43480.76,43619.21,1541.59126,-0.0015713747480421425,-0.0015726106522236313,0.0035591227987766066,929.010000000002,42762.447,42905.426684119026,43587.05260658062,41937.84139341938,83.69689393440927,250.20498580470303,135.3060374154827
2024-01-01 22:00:00,43619.22,43661.1,43361.6,43529.93,1024.36372,-0.0020468046074194612,-0.002048902174665539,0.0036071638812573597,881.5500000000029,42809.8885,42964.90319039341,43697.34588908588,41922.43111091412,78.76018407644791,267.6534156352791,161.775513059442
2024-01-01 23:00:00,43529.94,44184.1,43529.93,44179.55,3475.97051,0.01492352503208716,0.014813264859215691,0.004397975694487141,1464.010000000002,42902.341499999995,43080.58383892737,43950.267420589385,41854.415579410605,83.9431832300891,330.09519495398854,195.43944943835135
2024-01-02 00:00:00,44179.55,45200.0,44148.34,45056.0,6986.25967,0.01983836413001039,0.01964414819982558,0.005909836858931708,2443.760000000002,43035.142,43268.718711410474,44430.5762799226,41639.7077200774,88.28433594508824,445.17128764009976,245.38581707870105
2024-01-02 01:00:00,45056.0,45372.79,44686.0,44855.96,4397.86376,-0.0044398082386364335,-0.0044496934570682515,0.005943524271485181,2072.909999999996,43166.2395,43419.884548418995,44727.56212137584,41604.916878624164,82.93691106961003,514.2998356119642,299.1686207853537
2024-01-02 02:00:00,44855.96,45381.42,44855.95,45378.96,3016.04235,0.011659543124258098,0.011592094425735567,0.00624873641432462,2653.8099999999977,43315.353,43606.46316285528,45118.18343068799,41512.522569312016,86.22496630334409,604.3202098279653,360.19893859387605
2024-01-02 03:00:00,45378.96,45500.0,45131.1,45402.38,2693.12081,0.0005160982093903588,0.0005159650765139474,0.006277909597258122,2589.6800000000003,43460.849,43777.502861630965,45444.656371144236,41477.04162885577,86.06322379052813,669.8304151558405,422.12523390626893
2024-01-02 04:00:00,45402.38,45468.99,45170.0,45179.8,2268.27572,-0.004902386174469142,-0.004914442288193854,0.0065325717812050295,2068.7000000000044,43592.339499999995,43911.054970047066,45668.4146886949,41516.26431130509,83.39298627115389,695.7670100405885,476.8535891331329
2024-01-02 05:00:00,45179.8,45324.72,45121.96,45179.48,1617.2842,-7.0828113448717644e-06,-7.0828364280984775e-06,0.006566498009698553,1661.4900000000052,43718.829000000005,44031.85735385211,45860.3166242551,41577.34137574491,82.61363048691203,708.133208197687,523.1095129460438
2024-01-02 06:00:00,45179.48,45308.15,45130.0,45168.75,1390.33832,-0.0002374972000563913,-0.000237525406982541,0.006590751881954338,1480.8899999999994,43842.7115,44140.13284396143,46020.226280693285,41665.19671930671,83.68809970221685,708.8959764609608,560.2668056490272
2024-01-02 07:00:00,45168.75,45643.75,45168.74,45455.53,3112.52478,0.006349079839490734,0.006329009340092588,0.0065988627457655115,1836.3199999999997,43980.977999999996,44265.40876358415,46201.125396790965,41760.830603209026,84.53749709228629,724.2920373343441,593.0718519860907
2024-01-02 08:00:00,45455.52,45852.93,45326.6,45759.3,3323.21707,0.00668279525065496,0.00666056436249516,0.006568008402359614,2229.3700000000026,44136.524,44407.68411943328,46399.067014782915,41873.98098521708,84.55916897217732,752.3328025504234,624.9240420989572
2024-01-02 09:00:00,45759.3,45879.63,45631.1,45673.48,2096.46195,-0.001875465752317007,-0.0018772266402121303,0.006667094839581158,1493.9300000000003,44284.420999999995,44528.236108058685,46542.56635035322,42026.27564964677,80.70209923283572,758.8824299698535,651.7157196731365
2024-01-02 10:00:00,45673.48,45711.1,45431.52,45584.99,2069.22249,-0.0019374481646681208,-0.0019393274450947601,0.006645938667544728,528.989999999998,44433.0585,44628.87933586261,46617.92151194829,42248.19548805171,77.66342466352665,748.306640284558,671.0339037954209
2024-01-02 11:00:00,45585.0,45698.67,45200.0,45433.99,2538.49307,-0.003312493871337918,-0.0033179923249153304,0.006810151482558775,578.0299999999988,44565.6055,44705.55654197094,46648.249921382216,42482.96107861778,75.8419958419958,719.4474701290237,680.7166170621415
2024-01-02 12:00:00,45433.99,45589.68,45271.04,45301.99,2128.11147,-0.0029053138410252144,-0.0029095424575741285,0.006871321592599044,-76.97000000000116,44694.447499999995,44762.3597284499,46609.796441586506,42779.09855841348,74.93036054946224,678.1082630826131,680.1949462662359
2024-01-02 13:00:00,45302.0,45705.8,45264.39,45637.93,2253.76868,0.00741556827856793,0.007388208129565662,0.006938547289221772,235.5500000000029,44835.709,44845.74737335943,46575.385727052504,43096.0322729475,72.50350271885043,664.7908984384776,677.1141367006843
2024-01-02 14:00:00,45637.92,45800.0,44970.0,45258.73,4553.21243,-0.008308878163404754,-0.008343589299027837,0.007334129008623884,78.93000000000029,44943.0905,44885.0790520871,46488.8699237208,43397.3110762792,53.69528524401319,616.5315284359385,664.9976150477353
2024-01-02 15:00:00,45258.73,45349.98,44833.33,45184.82,4301.03657,-0.001633055103402281,-0.0016343899913826897,0.007196158455004188,5.3399999999965075,45026.432,44913.62580903118,46421.039451346514,43631.82454865349,56.283244680851055,565.799525973147,645.1579972328177
2024-01-02 16:00:00,45184.83,45399.84,44890.11,45357.84,3052.23783,0.00382916209470352,0.0038218495149539935,0.007195092124141075,189.0899999999965,45109.931,44955.93192245678,46359.5230879002,43860.338912099796,49.53418203954154,533.4065379926324,622.8077053847807
2024-01-02 17:00:00,45357.84,45382.08,44950.48,44966.15,2540.00308,-0.008635552310251038,-0.00867305475105174,0.007539704573135886,-489.3799999999974,45177.278000000006,44956.905072698995,46215.97590371541,44138.580096284604,41.72317616924398,470.7027834438777,592.3867209966
2024-01-02 18:00:00,44966.16,45271.2,44944.0,45154.69,1806.0773,0.004192931794249732,0.004184165950248917,0.0075121458794390516,-604.6100000000006,45258.515999999996,44975.74173244195,45951.261244262285,44565.77075573771,49.51734000715051,431.25200385788776,560.1597775688576
2024-01-02 19:00:00,45154.7,45243.0,44790.96,45039.49,2347.28624,-0.0025512300051224734,-0.0025544899381316575,0.006904500475403489,-633.9900000000052,45301.513,44981.81299601891,45788.4661033765,44814.5598966235,47.42294990224911,386.23897707276046,525.3756174696382
2024-01-02 20:00:00,45039.49,45180.55,44742.96,44788.28,1940.02489,-0.005577549834600681,-0.005593162446155612,0.005434706097836271,-796.7099999999991,45288.127,44963.38128211234,45816.457752149596,44759.796247850405,43.56568591306818,326.53123270181095,485.6067405160728
2024-01-02 21:00:00,44788.27,45119.76,44600.0,45119.74,2043.74183,0.007400596763260436,0.007373346708888647,0.0056005423838193695,-314.25,45301.316,44978.272588577835,45796.34187787286,44806.29012212714,44.40583090379008,302.47176081344514,448.97974457554733
2024-01-02 22:00:00,45119.74,45297.26,44840.01,44981.73,1591.57491,-0.0030587498952785452,-0.0030634374318479194,0.004960921883791806,-320.25999999999476,45281.4545,44978.60186585614,45794.896441758196,44768.012558241804,36.28861325555724,269.1654308631478,413.0168818330675
2024-01-02 23:00:00,44981.72,45049.98,44802.01,44946.91,1080.22719,-0.000774092059153797,-0.0007743918231184058,0.004956387993308429,-691.0199999999968,45258.681,44975.58359291746,45789.64474755385,44727.71725244614,36.95326612772895,237.2256517754431,377.85863582154263
2024-01-03 00:00:00,44946.91,45212.57,44862.11,45135.61,1410.31904,0.004198286378307214,0.004189498162428541,0.004947950596643007,-123.12000000000262,45256.4715,44990.8242031158,45789.182244430995,44723.760755569005,42.21097514472911,224.551173552587,347.1971433677515
2024-01-03 01:00:00,45135.61,45329.83,45102.72,45317.58,1166.18095,0.004031628242090912,0.004023523006510806,0.005030966146841953,132.76000000000204,45263.3765,45021.943802819056,45795.46503221661,44731.287967783384,48.00371784186831,226.578164420127,323.0733475782266
2024-01-03 02:00:00,45317.58,45410.91,45211.73,45274.57,1434.81631,-0.0009490798052324001,-0.000949530466635738,0.005036472875620918,-83.2699999999968,45268.667499999996,45046.003440645814,45798.89539645943,44738.43960354056,49.51497870293068,222.15317818334734,302.8893136992508
2024-01-03 03:00:00,45274.57,45310.0,45151.91,45262.69,739.36966,-0.0002623989581789221,-0.00026243339080907137,0.004819008920004125,296.5400000000009,45259.0255,45066.6402558224,45781.90849560541,44736.1425043946,42.5030567964773,215.206956166694,285.35284219273944
2024-01-03 04:00:00,45262.7,45272.16,45115.59,45183.45,796.786,-0.001750669259825366,-0.0017522034721143493,0.004546161160820547,28.75999999999476,45230.233,45077.76499336312,45697.59702996923,44762.86897003077,48.29115705555995,200.99111890388303,268.4804975349682
2024-01-03 05:00:00,45183.45,45294.11,45118.91,45172.13,849.38832,-0.00025053421108833795,-0.00025056560002657884,0.004537114216853289,132.63999999999942,45205.1655,45086.752136852345,45623.65372228114,44786.67727771887,49.70351437102519,186.65983764209523,252.11636555639365
2024-01-03 06:00:00,45172.12,45363.19,45160.0,45326.93,1264.55564,0.003426891758258943,0.0034210333449811326,0.004608276974796712,538.6500000000015,45192.2625,45109.62621905688,45575.90406993712,44808.620930062876,49.27162617527167,185.65316613906907,238.82372567292873
2024-01-03 07:00:00,45326.92,45384.84,44940.93,45011.77,1780.38521,-0.006953040940562372,-0.006977325965037413,0.004802436723777418,-107.97000000000116,45171.1515,45100.3065791467,45545.13177790757,44797.17122209243,51.11522891283504,157.60778913654212,222.58053836565142
2024-01-03 08:00:00,45011.77,45200.0,45001.1,45200.0,1462.95207,0.004181795117143894,0.004173075712001317,0.0048731257304358965,218.2699999999968,45166.052,45109.80119065654,45535.271476625516,44796.83252337449,51.10781854367453,148.85431383101968,207.8352934587251
2024-01-03 09:00:00,45200.0,45500.0,45185.39,45344.67,2006.28796,0.003200663716814045,0.003195552495995361,0.004615250962943675,397.75999999999476,45151.389,45132.16964868925,45460.026012406146,44842.75198759386,57.35557826539662,151.84045923174563,196.6363266133292
2024-01-03 10:00:00,45344.66,45398.37,45045.95,45151.91,1918.59612,-0.004250995762015597,-0.004260056932950338,0.004325285271112879,16.30000000000291,45146.047999999995,45134.049682147415,45450.53289075579,44841.5631092442,59.01846698709853,137.07279013850348,184.7236193183641
2024-01-03 11:00:00,45151.91,45174.07,43500.0,43702.88,7849.69163,-0.032092330091905485,-0.032618578581092045,0.008365533433456697,-1614.7000000000044,45071.950999999994,44997.747807657186,45784.515055311334,44359.38694468865,27.392455961194827,8.348459194923635,149.448587293676
2024-01-03 12:00:00,43702.89,43716.0,40750.0,42789.38,20155.46959,-0.020902512603288348,-0.021124062863059526,0.009292316767179499,-2485.1900000000023,44943.528,44787.427064070784,46175.586550601045,43711.46944939895,21.958307432164517,-165.47087085141538,86.46469566465774
2024-01-03 13:00:00,42789.39,42820.92,42310.0,42529.4,5587.0456,-0.00607580666043761,-0.006094339479741573,0.009226100553087898,-2733.290000000001,44821.6905,44572.37686749262,46459.46588527393,43183.91511472606,20.762411561952007,-320.50754401191807,5.070247729342569
2024-01-03 14:00:00,42529.4,42532.0,42050.0,42179.99,4566.2886,-0.008215728413756174,-0.008249663505921512,0.009152212604003732,-3003.459999999999,44672.9555,44344.53049915999,46681.684601753215,42664.22639824678,15.591996200197514,-466.19567775291216,-89.18293736710838
2024-01-03 15:00:00,42180.0,43009.02,42175.14,43000.01,5175.34831,0.01944097189212246,0.01925441028025908,0.010479551375255521,-2172.1199999999953,44570.9815,44216.48092781142,46704.55473423969,42437.408265760314,26.509575289731913,-509.61133036762476,-173.26861596721164
2024-01-03 16:00:00,43000.01,43567.92,42773.34,42992.67,6973.81609,-0.00017069763472155053,-0.00017071220522092372,0.010459228975087956,-2334.260000000002,44481.201,44099.92750611509,46724.566790488134,42237.83520951187,26.702658994474632,-538.4044333521742,-246.2957794442042
2024-01-03 17:00:00,42992.68,43034.59,42600.0,42906.0,2945.17641,-0.00201592504024517,-0.0020179597521401017,0.010223485521079614,-2105.769999999997,44370.514,43986.22012458032,46698.09561047173,42042.93238952827,26.301001783943775,-561.7413153673842,-309.3848866288402
2024-01-03 18:00:00,42906.0,43050.0,42000.0,42255.72,3314.04996,-0.015155922248636489,-0.015271947039416334,0.010611148875747064,-2944.279999999999,44234.2135,43821.410588906,46724.65771598593,41743.769284014066,23.591555012745502,-625.4977748907986,-372.6074642812319
2024-01-03 19:00:00,42255.72,43011.1,42161.1,42596.67,3662.29946,0.008068730103285349,0.008036351950986053,0.010892223122747879,-2748.0,44116.7015,43704.768628057805,46686.092780638675,41547.31021936133,28.072980520365107,-641.1229465984143,-426.31056074466835
2024-01-03 20:00:00,42596.66,42846.17,42518.7,42721.02,1931.53987,0.0029192422787978067,0.002914989565513304,0.01085374051378274,-2430.8900000000067,43995.971999999994,43611.07828252849,46590.56779861964,41401.37620138035,27.69810093541126,-636.1389877186375,-468.2762461394622
2024-01-03 21:00:00,42721.02,42966.27,42581.1,42917.62,1692.53055,0.004601950047073089,0.004591393449853928,0.01087305840080849,-785.2599999999948,43875.974,43545.0346365734,46434.956523199,41316.991476801006,31.706613974307302,-609.3015385938197,-496.48130463033374
2024-01-03 22:00:00,42917.61,42941.1,42596.24,42749.68,1385.88591,-0.0039130781250219515,-0.003920754246614099,0.010868706100658113,-39.69999999999709,43749.7295,43469.286575947364,46266.97836624038,41232.480633759624,28.519154904882996,-594.7283629137601,-516.130716287019
2024-01-03 23:00:00,42749.69,42845.23,42591.09,42845.23,1125.77247,0.0022351044499047124,0.0022326103196900217,0.010913752699727854,315.83000000000175,43628.8565,43409.85261633333,46071.26420068155,41186.44879931845,27.898195734987837,-568.9108792565748,-526.6867488809302
2024-01-04 00:00:00,42845.23,42983.77,42754.0,42874.01,1619.84247,0.0006717200491161979,0.000671494546181583,0.010938065714552397,694.0200000000041,43513.3845,43358.81998620635,45862.93293008724,41163.83606991276,29.25560979163636,-539.9043507017268,-529.3302692450895
2024-01-04 01:00:00,42874.0,42936.79,42613.77,42708.01,1337.96527,-0.003871809518167346,-0.0038793243763108995,0.01092774824888261,-292.0,43390.178499999995,43296.83808275812,45629.32268581159,41151.0343141884,38.17705597558578,-524.2678471251129,-528.3177848210943
2024-01-04 02:00:00,42708.01,43219.36,42690.02,43138.49,1256.1727,0.010079608017324881,0.0100291475661829,0.011222730469085979,145.8199999999997,43280.7565,43281.75731297163,45326.97349727268,41234.539502727326,54.68685810946877,-471.7021779739225,-516.9946634516599
2024-01-04 03:00:00,43138.5,43220.56,43002.15,43102.8,1274.15811,-0.0008273354027921176,-0.0008276778336095938,0.011175735843282639,196.8000000000029,43185.308000000005,43264.71375935528,45062.670172687,41307.94582731301,58.19128814934602,-427.98979128311476,-499.19368901795093
2024-01-04 04:00:00,43102.79,43200.0,42955.5,43149.99,1080.01392,0.0010948244661599382,0.0010942255829289058,0.01110544042883613,894.2699999999968,43082.8075,43253.787687035736,44703.29851795698,41462.316482043025,65.16648737898083,-385.1003738896543,-476.3750259922916
2024-01-04 05:00:00,43149.99,43273.08,43072.7,43183.74,971.30246,0.000782155453570299,0.0007818497293990231,0.011055919437645684,587.0699999999997,42974.761,43247.11647874662,44200.29138047606,41749.230619523936,53.809344120220366,-344.4166380527313,-449.98334840437957
2024-01-04 06:00:00,43183.74,43232.95,43086.59,43155.46,989.98669,-0.0006548761177239681,-0.0006550906427520754,0.011053129545906759,434.4400000000023,42874.938500000004,43238.38729029456,43559.73983411957,42190.137165880435,53.346132184451484,-310.8728947269119,-422.1612576688861
2024-01-04 07:00:00,43155.46,43261.64,42756.97,42763.08,2402.09322,-0.009092244642972092,-0.009133831369015038,0.008732176338476446,-154.54000000000087,42827.948500000006,43193.119929314125,43391.84287492772,42264.05412507229,47.39027543440631,-312.3504417539516,-400.1990944858992
2024-01-04 08:00:00,42763.08,42975.38,42699.83,42849.66,1650.32861,0.0020246436879662877,0.002022596859201676,0.007390674626310184,99.9800000000032,42830.9625,43160.40945985563,43394.633230681226,42267.29176931878,63.65680701948028,-303.0418482081368,-380.7676452303467
2024-01-04 09:00:00,42849.67,43084.38,42849.66,43007.74,1411.97913,0.0036891774637184405,0.0036823891389728175,0.0072832393802714735,162.50999999999476,42854.879499999995,43145.86951129795,43405.106663670995,42304.652336328996,60.319835312429454,-279.684951860756,-360.55110655642864
2024-01-04 10:00:00,43007.73,43100.0,42616.28,43073.26,2250.33233,0.0015234467098248494,0.001522287442125034,0.0069832900867512464,199.25,42899.543,43138.95431974576,43356.162112545026,42442.92388745497,59.1120745853211,-252.971429630059,-339.03517117115473
2024-01-04 11:00:00,43073.26,43233.81,42927.33,43176.32,1433.76942,0.0023926677479251257,0.0023898098761664203,0.005507581787074489,468.3099999999977,42908.3585,43142.512955960454,43379.71431488135,42437.002685118656,57.03264320821189,-220.93785603472497,-315.4157081438688
2024-01-04 12:00:00,43176.33,43423.95,43097.06,43378.12,2238.88425,0.004673858263047892,0.0046629697020619115,0.005595371339430072,239.63000000000466,42927.631,43164.95172205946,43442.969682254414,42412.29231774559,66.775040840514,-177.2245108414063,-287.77746868337636
2024-01-04 13:00:00,43378.11,43484.84,43167.27,43346.68,1658.84054,-0.00072478936385445,-0.0007250521506498167,0.005572688327245404,243.87999999999738,42949.66499999999,43182.25917710142,43497.752683899605,42401.57731610038,63.85963748528221,-143.46454511055344,-258.9148839688118
2024-01-04 14:00:00,43346.67,43753.15,43250.0,43676.07,2649.8067,0.007598967210406871,0.0075702404961965645,0.004402534188417827,526.0800000000017,43020.6825,43229.28877928224,43558.149340842836,42483.21565915717,69.00940444815237,-89.1033805623374,-224.95258328751694
2024-01-04 15:00:00,43676.07,44329.99,43608.0,44051.1,5051.47874,0.008586624208634097,0.00854996883215174,0.00444352279692706,867.3600000000006,43093.403999999995,43307.556514588694,43765.92332731864,42420.88467268135,78.96250867954487,-15.58037836002768,-183.0781423020191
2024-01-04 16:00:00,44051.1,44134.8,43777.86,43915.71,2764.45038,-0.0030734760312455256,-0.0030782088586784584,0.004556839609388552,760.25,43153.1385,43365.47589415167,43895.041284248044,42411.23571575196,69.20408385139224,31.400325682916446,-140.182448705032
2024-01-04 17:00:00,43915.7,44225.75,43827.69,43990.01,2510.89188,0.001691877462530078,0.0016904478501148473,0.004494916458255482,1226.9300000000003,43206.757999999994,43424.95533280389,44027.78145618407,42385.73454381592,71.51135443387858,73.77779664895206,-97.39039963423518
2024-01-04 18:00:00,43990.01,44152.09,43881.31,44048.96,1520.18678,0.0013400769856610761,0.0013391798838648702,0.004328069264225226,1199.2999999999956,43271.722,43484.38434872733,44144.44974845924,42398.99425154076,71.67289471780907,110.84131040696957,-55.74405762599423
2024-01-04 19:00:00,44048.95,44437.5,43910.01,43956.48,2603.99272,-0.00209948203090371,-0.0021016890328844754,0.00439765923353286,948.7400000000052,43327.2845,43529.345839324735,44226.77083859857,42427.798161401435,68.11664197160398,131.23920511303004,-18.347405078189375
2024-01-04 20:00:00,43956.48,44690.0,43890.9,44113.68,3043.38975,0.00357626452345583,0.003569884895119623,0.0044240372594956685,1040.4199999999983,43389.268,43584.99671177,44327.26479866144,42451.27120133855,71.18455960382042,158.26502911221905,16.975081759892312
2024-01-04 21:00:00,44113.68,44589.04,44113.67,44430.86,2538.90479,0.007190059863516174,0.007164334620186473,0.004417066106979689,1254.5400000000009,43475.4105,43665.55512017285,44465.00066489769,42485.820335102304,88.13986461763638,202.9376259308192,54.167590594077694
2024-01-04 22:00:00,44430.86,44729.58,44150.64,44318.0,2470.81905,-0.00254012638963097,-0.002543357984267794,0.00408966035907359,939.8799999999974,43534.386,43727.692727775444,44578.517545340364,42490.25445465963,83.18012545871977,226.6217673022984,88.65842593572185
2024-01-04 23:00:00,44318.01,44355.22,44050.0,44151.1,1308.47343,-0.003765964168058189,-0.0037730732651316172,0.004222909932178422,804.4199999999983,43586.801,43768.01722989207,44644.86514956059,42528.73685043941,75.73396353814991,229.28117416255554,116.7829755810886
2024-01-05 00:00:00,44151.1,44248.47,43950.84,44211.1,1764.77429,0.0013589695386977407,0.0013580469753232825,0.004222941566509494,535.0299999999988,43639.8565,43810.21558894997,44712.01825692952,42567.69474307048,75.67351690899734,233.53818894864526,140.13401825459994
2024-01-05 01:00:00,44211.1,44284.0,42450.0,43376.0,5302.04832,-0.018888921560422545,-0.01906959602089522,0.006172153209844141,-675.0999999999985,43649.4695,43768.861723335685,44707.77014900445,42591.16885099555,53.38667987327089,167.59438926313305,145.62609245630657
2024-01-05 02:00:00,43376.0,43972.86,43302.0,43506.0,3111.00846,0.00299704905938758,0.002992566861200841,0.006198239358534694,-409.7099999999991,43666.9965,43743.82727349419,44702.20768610805,42631.78531389195,52.22305665074295,124.38948193956458,141.37877035295818
2024-01-05 03:00:00,43506.01,43770.0,43409.79,43465.21,1543.67157,-0.0009375718291729784,-0.0009380116245550701,0.005794428676387477,-524.8000000000029,43702.102999999996,43717.292295066174,44652.3826125928,42751.82338740719,52.053840315778146,85.86803623661399,130.27662352968935
2024-01-05 04:00:00,43465.21,43629.99,43187.89,43589.88,1790.05634,0.0028682709688967467,0.002864165328573568,0.005806635647550351,-459.08000000000175,43739.114,43705.15779077416,44603.36756002558,42874.86043997442,48.39248745733624,64.65404844954901,117.15210851366129
2024-01-05 05:00:00,43589.87,43723.13,43507.48,43644.15,947.34888,0.0012450137508981385,0.001244239363959792,0.005769846466824854,-312.33000000000175,43770.9345,43699.347524986144,44565.891880531904,42975.9771194681,41.3785067518612,51.62583524373622,104.04685385967629
2024-01-05 06:00:00,43644.16,43926.0,43578.08,43844.82,1112.36781,0.004597867068095063,0.004587329166209015,0.005832137619544191,-268.8600000000006,43809.5125,43713.20204641603,44533.644065913715,43085.38093408628,48.538573496002684,56.83808033611422,94.60509915496388
2024-01-05 07:00:00,43845.08,43926.0,43715.93,43777.47,1099.83728,-0.0015360993613384721,-0.0015372803715500566,0.005845519158000512,-653.3899999999994,43839.57,43719.32280390021,44500.154415291734,43178.985584708265,45.605808751168084,54.90137115964899,86.6643535559009
2024-01-05 08:00:00,43777.48,43947.99,43771.1,43911.44,989.5563,0.003060249941351234,0.0030555769078391363,0.005798849271328204,-406.5599999999977,43866.236,43737.619679719246,44490.44473524301,43242.02726475699,47.242363963039075,63.445415295929706,82.02056590390667
2024-01-05 09:00:00,43911.44,44324.8,43911.44,44147.21,2628.68996,0.005369215858099796,0.005354853007194618,0.005883553682423266,-3.889999999999418,43906.2625,43776.628281650745,44491.65290090217,43320.872099097825,53.61679049428641,88.22430554178572,83.26131383148248
2024-01-05 10:00:00,44147.22,44157.03,43433.0,43628.18,1876.88721,-0.011756801845462017,-0.011826459546419534,0.00630593132943821,-582.9199999999983,43903.868,43762.49035006496,44493.59866896676,43314.13733103324,41.90444746811802,65.22845823535317,79.65474271225663
2024-01-05 11:00:00,43628.19,43916.8,43605.36,43771.34,1560.50376,0.003281365392734603,0.0032759934616190495,0.0060296645955669765,395.3399999999965,43889.88,43763.3331738683,44478.1761785753,43301.5838214247,38.32517861315461,57.88859543702711,75.30151325721073
2024-01-05 12:00:00,43771.34,44110.07,43616.0,43882.52,1865.99113,0.0025400181945538503,0.0025367978004265865,0.0060244705241059605,376.5199999999968,43888.2205,43774.684300166555,44476.39712440263,43300.043875597374,42.286546268677796,60.34735141626879,72.31068088902235
2024-01-05 13:00:00,43882.52,44096.49,43721.06,43986.01,1994.26258,0.0023583422282951183,0.002355565703735482,0.006036271998225672,520.8000000000029,43888.0205,43794.81055729355,44476.05409304236,43299.98690695764,47.008643026690166,69.84162061462848,71.81686883414358
2024-01-05 14:00:00,43986.01,44062.36,43100.0,43486.04,3583.28008,-0.01136656859760643,-0.01143166176582996,0.006537151797439461,-103.83999999999651,43859.8745,43765.40383755131,44468.98334162546,43250.765658374534,38.66888373517703,36.60058798526734,64.77361266436833
